ADMTYPE,the emergency room.,,
ADMTYPE,2 = Urgent - The patient required immediate attention for the care,,
ADMTYPE,"and treatment of a physical or mental disorder. Generally, the",,
ADMTYPE,patient was admitted to the first available and suitable,,
ADMTYPE,accommodation.,,
ADMTYPE,Claim Inpatient Admission Type Table,,
ADMTYPE,,,
ADMTYPE,3 = Elective - The patient's condition permitted adequate time to,,
ADMTYPE,schedule the availability of suitable accommodations.,,
ADMTYPE,4 = Newborn - Necessitates the use of special source of,,
ADMTYPE,admission codes.,,
ADMTYPE,5 = Trauma Center - visits to a trauma center/hospital as licensed,,
ADMTYPE,or designated by the State or local government authority,,
ADMTYPE,"authorized to do so, or as verified by the American College of",,
ADMTYPE,Surgeons and involving a trauma activation.,,
ADMTYPE,6 THRU 8 = Reserved,,
ADMTYPE,9 = Unknown - Information not available.,,
ADMTYPE,,,
NOPAY_CD,Claim Medicare Non-Payment Reason Table,,
NOPAY_CD,,,
NOPAY_CD,,,
NOPAY_CD,Valid Values effective 1/2011 (2-byte values are replacing,,
NOPAY_CD,the character values),,
NOPAY_CD,A = Covered worker's compensation (Obsolete),,
NOPAY_CD,B = Benefit exhausted,,
NOPAY_CD,C = Custodial care - noncovered care (includes all 'beneficiary at,,
NOPAY_CD,fault' waiver cases) (Obsolete),,
NOPAY_CD,E = HMO out-of-plan services not emergency or urgently needed,,
NOPAY_CD,(Obsolete),,
NOPAY_CD,E = MSP cost avoided - IRS/SSA/HCFA Data Match (eff. 7/00),,
NOPAY_CD,F = MSP cost avoid HMO Rate Cell (eff. 7/00),,
NOPAY_CD,G = MSP cost avoided Litigation Settlement (eff. 7/00),,
NOPAY_CD,H = MSP cost avoided Employer Voluntary Reporting (eff. 7/00),,
NOPAY_CD,J = MSP cost avoid Insurer Voluntary Reporting (eff. 7/00),,
NOPAY_CD,K = MSP cost avoid Initial Enrollment Questionnaire (eff. 7/00),,
NOPAY_CD,N = All other reasons for nonpayment,,
NOPAY_CD,P = Payment requested,,
NOPAY_CD,Q = MSP cost avoided Voluntary Agreement (eff. 7/00),,
NOPAY_CD,"R = Benefits refused, or evidence not submitted",,
NOPAY_CD,T = MSP cost avoided - IEQ contractor (eff. 9/76) (obsolete,,
NOPAY_CD,6/30/00),,
NOPAY_CD,U = MSP cost avoided - HMO rate cell adjustment (eff. 9/76),,
NOPAY_CD,(Obsolete 6/30/00),,
NOPAY_CD,V = MSP cost avoided - litigation settlement (eff.9/76) (Obsolete,,
NOPAY_CD,6/30/00),,
NOPAY_CD,W = Worker's compensation (Obsolete),,
NOPAY_CD,X = MSP cost avoided - generic,,
NOPAY_CD,Y = MSP cost avoided - IRS/SSA data match project (obsolete,,
NOPAY_CD,6/30/00),,
NOPAY_CD,Claim Medicare Non-Payment Reason Table,,
NOPAY_CD,,,
NOPAY_CD,,,
NOPAY_CD,Z = Zero reimbursement RAPs -- zero reimbursement made due,,
NOPAY_CD,to medical review intervention or where provider specific zero,,
NOPAY_CD,payment has been determined. (effective with HHPPS - 10/00),,
NOPAY_CD,00 = MSP cost avoided - COB Contractor,,
NOPAY_CD,12 = MSP cost avoided - BCBS Voluntary Agreements,,
NOPAY_CD,13 = MSP cost avoided - Office of Personnel Management,,
NOPAY_CD,14 = MSP cost avoided - Workman's Compensation (WC),,
NOPAY_CD,Datamatch,,
NOPAY_CD,15 = MSP cost avoided - Workman's Compensation Insurer,,
NOPAY_CD,Voluntary Data Sharing Agreements (WC VDSA) (eff. 4/2006),,
NOPAY_CD,16 = MSP cost avoided - Liability Insurer VDSA (eff. 4/2006),,
NOPAY_CD,17 = MSP cost avoided - No-Fault Insurer VDSA (eff. 4/2006),,
NOPAY_CD,18 = MSP cost avoided - Pharmacy Benefit Manager Data,,
NOPAY_CD,Sharing Agreement (eff. 4/2006),,
NOPAY_CD,21 = MSP cost avoided - MIR Group Heqalth Plan (eff. 1/2009),,
NOPAY_CD,22 = MSP cost avoided - MIR non-Group Health Plan (eff.,,
NOPAY_CD,1/2009),,
NOPAY_CD,25 = MSP cost avoided - Recovery Audit Contractor - California,,
NOPAY_CD,(eff. 10/2005),,
NOPAY_CD,26 = MSP cost avoided - Recovery Audit Contractor - Florida (eff.,,
NOPAY_CD,10/2005),,
NOPAY_CD,"Prior to 1/2011, the character values below were used to",,
NOPAY_CD,represent the 2-byte values,,
NOPAY_CD,"NOTE: Effective 4/1/02, the Medicare nonpayment reason code",,
NOPAY_CD,was expanded to a 2-byte field.  The NCH instituted a crosswalk,,
NOPAY_CD,from the 2-byte code to a 1-byte character code. Below are the,,
NOPAY_CD,"character codes (found in NCH & NMUD). At some point, NMUD",,
NOPAY_CD,will carry the 2-byte code but NCH will continue to have the 1-,,
NOPAY_CD,byte character code.,,
NOPAY_CD,! = MSP cost avoided - COB Contractor ('00' 2-byte code),,
NOPAY_CD,@ = MSP cost avoided - BC/BS Voluntary Agreements ('12' 2-,,
NOPAY_CD,byte code),,
NOPAY_CD,# = MSP cost avoided - Office of Personnel Management ('13' 2-,,
NOPAY_CD,byte code),,
NOPAY_CD,$ = MSP cost avoided - Workman's Compensation (WC),,
NOPAY_CD,Datamatch ('14' 2-byte code),,
NOPAY_CD,* = MSP cost avoided - Workman's Compensation Insurer,,
NOPAY_CD,Voluntary Data Sharing Agreements (WC VDSA) ('15' 2-byte,,
NOPAY_CD,code) (eff. 4/2006),,
NOPAY_CD,( = MSP cost avoided - Liability Insurer VDSA ('16' 2-byte code),,
NOPAY_CD,(eff. 4/2006),,
NOPAY_CD,Claim Medicare Non-Payment Reason Table,,
NOPAY_CD,,,
NOPAY_CD,,,
NOPAY_CD,) = MSP cost avoided - No-Fault Insurer VDSA ('17' 2-byte code),,
NOPAY_CD,(eff. 4/2006),,
NOPAY_CD,+ = MSP cost avoided - Pharmacy Benefit Manager Data Sharing,,
NOPAY_CD,Agreement ('18' 2-byte code) (eff. 4/2006),,
NOPAY_CD,< = MSP cost avoided - MIR Group Health Plan ('21' 2-byte code),,
NOPAY_CD,(eff. 1/2009),,
NOPAY_CD,> = MSP cost avoided - MIR non-Group Health Plan ('22' 2-byte,,
NOPAY_CD,code) (eff. 1/2009),,
NOPAY_CD,% = MSP cost avoided - Recovery Audit Contractor - California,,
NOPAY_CD,('25' 2-byte code) (eff. 10/2005),,
NOPAY_CD,& = MSP cost avoided - Recovery Audit Contractor - Florida ('26',,
NOPAY_CD,2-byte code) (eff. 10/2005),,
NOPAY_CD,,,
OPSRVTYP,Claim Outpatient Service Type Table,,
OPSRVTYP,,,
OPSRVTYP,0 = Blank,,
OPSRVTYP,1 = Emergency - The patient required immediate medical,,
OPSRVTYP,"intervention as a result of severe, life threatening, or potentially",,
OPSRVTYP,"disabling conditions. Generally, the patient was admitted through",,
OPSRVTYP,the emergency room.,,
OPSRVTYP,2 = Urgent - The patient required immediate attention for the care,,
OPSRVTYP,"and treatment of a physical or mental disorder. Generally, the",,
OPSRVTYP,patient was admitted to the first available and suitable,,
OPSRVTYP,accommodation.,,
OPSRVTYP,3 = Elective - The patient's condition permitted adequate time to,,
OPSRVTYP,schedule the availability of suitable accommodations.,,
OPSRVTYP,5 THRU 8 = Reserved.,,
OPSRVTYP,9 = Unknown - Information not available.,,
OPSRVTYP,,,
TRANS_CD,Claim Outpatient Transaction Type Table,,
TRANS_CD,,,
TRANS_CD,A = Outpatient Psychiatric Hospital,,
TRANS_CD,B = Outpatient TB Hospital,,
TRANS_CD,C = Outpatient General Care Hospital,,
TRANS_CD,D = Outpatient SNF,,
TRANS_CD,E = Home Health Agency,,
TRANS_CD,F = Comprehensive Health Care,,
TRANS_CD,G = Clinical Rehab Agency,,
TRANS_CD,H = Rural Health Clinic,,
TRANS_CD,I = Satellite Dialysis Facility,,
TRANS_CD,Claim Outpatient Transaction Type Table,,
TRANS_CD,,,
TRANS_CD,J = Limited Care Facility,,
TRANS_CD,0 = Christian Science SNF,,
TRANS_CD,1 = Psychiatric Hospital Facility,,
TRANS_CD,2 = TB Hospital Facility,,
TRANS_CD,3 = General Care Hospital,,
TRANS_CD,4 = Regulary SNF,,
TRANS_CD,Spaces = Home Health/Hospice,,
TRANS_CD,,,
POADIND,Claim Present on Admission (POA) Indicator,,
POADIND,,,
POADIND,Y = Diagnosis was present at the time of inpatient admission.,,
POADIND,CMS will pay the CC/MCC DRG for those selected HACs that are,,
POADIND,coded as 'Y' for the POA Indicator.,,
POADIND,N = Diagnosis was not present at the time of inpatient admission.,,
POADIND,CMS will not pay the CC/MCC DRG for those selected HACs that,,
POADIND,are coded as 'N' for the POA Indicator.,,
POADIND,U = Documentation is insufficient to determine if the Condition,,
POADIND,was present at the time of inpatient admission. CMS will not pay,,
POADIND,the CC/MCC DRG for those selected HACs that are coded as 'U',,
POADIND,for the POA Indicator.,,
POADIND,"NOTE: From 4/15/10 to 12/31/10, the MQR process assigned a",,
POADIND,'U' to those POAs that came in blank. They did this because of,,
POADIND,the POA/DGNS issue.,,
POADIND,W = Clinically undetermined. Provider is unable to clinically,,
POADIND,determine whether condition was present at the time of inpatient,,
POADIND,admission. CMS will pay the CC/MCC DRG for those selected,,
POADIND,HACs that are coded as 'W' for the POA Indicator.,,
POADIND,NOTE: Inpatient claims received with a POA exempt ICD-9 code,,
POADIND,effective 10/1/11 are currently being returned to provider,,
POADIND,requesting a valid POA indicator. CMS has created a workaround,,
POADIND,to resolve this issue by adding a POA indicator 'W' to the affected,,
POADIND,ICD-9 code instead of leaving it blank.,,
POADIND,1 = Unreported/not used - diagnosis codes exempt from POA,,
POADIND,"reporting -- This code is equivalent to a blank on the UB-04,",,
POADIND,"however, it was determined that blanks are undesirable when",,
POADIND,submitting this data via the 4010A.,,
POADIND,CMS will not pay the CC/MCC DRG for those selected HACs that,,
POADIND,are coded as '1' for the POA Indicator. The '1' POA Indicator,,
POADIND,should not be applied to any codes on the HAC list. Obsolete eff.,,
POADIND,1/3/11,,
POADIND,0 = This value was created by the NCH front-end system to,,
POADIND,replace a blank received in the POA field.,,
POADIND,Z = Denotes the end of the POA indicators (obsolete 1/2011).,,
POADIND,Claim Present on Admission (POA) Indicator,,
POADIND,,,
POADIND,X = Denotes the end of the POA indicators in special data,,
POADIND,processing situations that may be identified by CMS in the future,,
POADIND,(obsolete 1/2011).,,
POADIND,Blank = identifies diagnosis codes that are exempt from the POA,,
POADIND,reporting requirements (replaces the '1'). NOTE: NCH/NMUD will,,
POADIND,carry a '0' in place of a blank.,,
POADIND,,,
PPS_IND,Claim PPS Indicator Table,,
PPS_IND,,,
PPS_IND,***Effective NCH weekly process date 10/3/97 - 5/29/98***,,
PPS_IND,0 = not PPS bill (claim contains no PPS indicator),,
PPS_IND,2 = PPS bill ( claim contains PPS indicator),,
PPS_IND,***Effective NCH weekly process date 6/5/98***,,
PPS_IND,0 = not applicable (claim contains neither PPS nor deemed,,
PPS_IND,insured MQGE status indicators),,
PPS_IND,1 = Deemed insured MQGE (claim contains deemed insured,,
PPS_IND,MQGE indicator but not PPS indicator),,
PPS_IND,2 = PPS bill ( claim contains PPS indicator but no deemed,,
PPS_IND,insured MQGE status indicator),,
PPS_IND,3 = Both PPS and deemed insured MQGE (contains both PPS,,
PPS_IND,and deemed insured MQGE indicators),,
PPS_IND,,,
PRCRRTRN,Claim Pricer Return Code Table,,
PRCRRTRN,,,
PRCRRTRN,*******Home Health Pricer Return Codes************,,
PRCRRTRN,"*****TOB 32X or 33X, DOS 10/1/2000 and after******",,
PRCRRTRN,Home Health Payment Return Codes:,,
PRCRRTRN,00 = Final payment where no outlier applies,,
PRCRRTRN,01 = Final payment where outlier applies,,
PRCRRTRN,"03 = Initial percentage payment, 0%",,
PRCRRTRN,"04 = Initial percentage payment, 50%",,
PRCRRTRN,"05 = Initial percentage payment, 60%",,
PRCRRTRN,06 = LUPA payment only,,
PRCRRTRN,"07 = Final payment, SCIC",,
PRCRRTRN,"08 = Final payment, SCIC with outlier",,
PRCRRTRN,"09 = Final payment, PEP",,
PRCRRTRN,"11 = Final payment, PEP with outlier",,
PRCRRTRN,Claim Pricer Return Code Table,,
PRCRRTRN,,,
PRCRRTRN,"12 = Final payment, SCIC within PEP",,
PRCRRTRN,"13 = FInal payment, SCIS within PEP with outlier",,
PRCRRTRN,Home Health Error Return Codes:,,
PRCRRTRN,10 = Invalid TOB,,
PRCRRTRN,15 = Invalid PEP Days,,
PRCRRTRN,"16 = Invalid HRG Days, >60",,
PRCRRTRN,20 = PEP indicator invalid,,
PRCRRTRN,25 = Med review indicator invalid,,
PRCRRTRN,30 = Invalid MSA code,,
PRCRRTRN,35 = Invalid Initial Payment Indicator,,
PRCRRTRN,"40 = Dates < October 1, 2000 or invalid",,
PRCRRTRN,70 = Invalid HRG Code,,
PRCRRTRN,75 = No HRG present in 1st occurrence,,
PRCRRTRN,80 = Invalid Revenue code,,
PRCRRTRN,85 = No revenue code present on HH final claim/adjustment,,
PRCRRTRN,*********Hospice Pricer Return Codes************,,
PRCRRTRN,**************TOB 81X or 82X********************,,
PRCRRTRN,Hospice Payment Return Codes:,,
PRCRRTRN,00 = Home rate returned,,
PRCRRTRN,Hospice Error Return Codes:,,
PRCRRTRN,10 = Bad units,,
PRCRRTRN,20 = Bad units2 < 8,,
PRCRRTRN,30 = Bad MSA code,,
PRCRRTRN,40 = Bad hospice wage index from MSA file,,
PRCRRTRN,50 = Bad bene wage index from MSA file,,
PRCRRTRN,51 = Bad provider number,,
PRCRRTRN,*************SNF Pricer Return Codes*********,,
PRCRRTRN,*******************TOB 21X*******************,,
PRCRRTRN,SNF Payment return codes:,,
PRCRRTRN,00 = RUG III group rate returned,,
PRCRRTRN,SNF Error return codes:,,
PRCRRTRN,20 = Bad RUG code,,
PRCRRTRN,30 = Bad MSA code,,
PRCRRTRN,"40 = Thru date < July 1, 1998 or invalid",,
PRCRRTRN,50 = Invalid Federal blend for that year,,
PRCRRTRN,Claim Pricer Return Code Table,,
PRCRRTRN,,,
PRCRRTRN,60 = Invalid Federal blend,,
PRCRRTRN,"61 = Federal blend = 0 and SNF thru date < January 1, 2000",,
PRCRRTRN,****Inpatient Hospital Pricer Return Codes******,,
PRCRRTRN,******************TOB 11X***********************,,
PRCRRTRN,Inpatient Hospital Payment return codes:,,
PRCRRTRN,00 = Paid normal DRG payment,,
PRCRRTRN,01 = Paid as a day outlier (Note: day outlier no longer being paid,,
PRCRRTRN,as of 10/1/97),,
PRCRRTRN,02 = Paid as a cost outlier,,
PRCRRTRN,03 = Transfer paid on a per diem basis up to and including the ful,,
PRCRRTRN,DRG,,
PRCRRTRN,05 = Transfer paid on a per diem basis up to and including the full,,
PRCRRTRN,DRG which also qualified for a cost outlier payment,,
PRCRRTRN,06 = Provider refused cost outlier,,
PRCRRTRN,"10 = DRG is 209, 210, or 211 and post-acute transfer",,
PRCRRTRN,12 = Post-acute transfer with specific DRGs. The following,,
PRCRRTRN,"DRG's: 14, 113, 236, 263, 264, 429, 483",,
PRCRRTRN,14 = Paid normal DRG payment with per diem days = or > GM,,
PRCRRTRN,ALOS,,
PRCRRTRN,16 = Paid as a cost outlier with per diem days = or > GM ALOS,,
PRCRRTRN,Inpatient Hospital Error return codes:,,
PRCRRTRN,51 = No provider specific information found,,
PRCRRTRN,52 = Invalid MSA# in provider file,,
PRCRRTRN,53 = Waiver state - not calculated by PPS,,
PRCRRTRN,"54 = DRG < 001 or > 511, or = 214, 215, 221, 222, 438, 456,",,
PRCRRTRN,"457, 458",,
PRCRRTRN,55 = Discharge date < provider effective start date or discharge,,
PRCRRTRN,date < MSA effective start date for PPS,,
PRCRRTRN,56 = Invalid length of stay,,
PRCRRTRN,"57 = Review code invalid (Not 00, 03, 06, 07, 09)",,
PRCRRTRN,58 = Total charges not numeric,,
PRCRRTRN,61 = Lifetime reserve days not numeric or BILL-LTR-DAYS > 60,,
PRCRRTRN,62 = Invalid number of covere days,,
PRCRRTRN,"65 = PAY-CODE not = A, B or C on provider specific file for",,
PRCRRTRN,capital,,
PRCRRTRN,67 = Cost outlier with LOS > covered days,,
PRCRRTRN,************Outpatient PPS Pricer Return Codes******,,
PRCRRTRN,Outpatient PPS Payment return codes:,,
PRCRRTRN,01 = Line processed to payment,,
PRCRRTRN,Claim Pricer Return Code Table,,
PRCRRTRN,,,
PRCRRTRN,20 = Line processed but payment = 0 bene deductible = >,,
PRCRRTRN,adjusted payment,,
PRCRRTRN,Outpatient PPS Error return codes:,,
PRCRRTRN,"30 = Missing, deleted or invalid APC",,
PRCRRTRN,38 = Missing or invalid discount factor,,
PRCRRTRN,40 = Invalid service indicator passed by the OCE,,
PRCRRTRN,41 = Service indicator invalid for OPPS PRICER,,
PRCRRTRN,42 = APC = '00000' or (packaging flag = 1 or 2),,
PRCRRTRN,43 = Payment indicator not = to 1 or 5 thru 9,,
PRCRRTRN,44 = Service indicator = 'H' but payment indicator not = to 6,,
PRCRRTRN,45 = Packaging flag not = to 0,,
PRCRRTRN,46 = Line item denial/reject flag not = to 0 or line item,,
PRCRRTRN,denial/reject flag = to 1 and (APC not = 0033 or 0034 or 0322 or,,
PRCRRTRN,0323 or 0324 or 0325 or 0373 or 0374)) or line item action flag,,
PRCRRTRN,not = to 1,,
PRCRRTRN,47 = Line item action flag = 2 or 3,,
PRCRRTRN,48 = Payment adjustment flag not valid,,
PRCRRTRN,49 = Site of service flag not = to 0 or (APC 0033 is not on the,,
PRCRRTRN,"claim and service indicator = 'P' or APC = 0322, 0325, 0373,",,
PRCRRTRN,0374),,
PRCRRTRN,50 = Wage index not located,,
PRCRRTRN,51 = Wage index equals zero,,
PRCRRTRN,52 = Provider specific file wage index reclassification code invalid,,
PRCRRTRN,or missing,,
PRCRRTRN,53 = Service from date not numeric or < 20000801,,
PRCRRTRN,54 = Service from date < provider effective date or service from,,
PRCRRTRN,date > provider termination date,,
PRCRRTRN,***Inpatient Rehab Facility (IRF) Pricer Return Codes***,,
PRCRRTRN,IRF Payment return codes:,,
PRCRRTRN,00 = Paid normal CMG payment without outlier,,
PRCRRTRN,01 = Paid normal CMG payment with outlier,,
PRCRRTRN,02 = Transfer paid on a per diem basis without outlier,,
PRCRRTRN,03 = Transfer paid on a per diem basis with outlier,,
PRCRRTRN,04 = Blended CMG payment -- 2/3 Federal PPS rate + 1/3,,
PRCRRTRN,provider specific rate -- without outlier,,
PRCRRTRN,05 = Blended CMG payment -- 2/3 Federal PPS rate + 1/3,,
PRCRRTRN,provider specific rate -- with outlier,,
PRCRRTRN,06 = Blended transfer payment -- 2/3 Federal PPS transfer rate +,,
PRCRRTRN,1/3 provider specific rate - without outlier,,
PRCRRTRN,07 = Blended transfer payment -- 2/3 Federal PPS transfer rate +,,
PRCRRTRN,1/3 provider specific rate -- with outlier,,
PRCRRTRN,Claim Pricer Return Code Table,,
PRCRRTRN,,,
PRCRRTRN,10 = Paid normal CMG payment with penalty without outlier,,
PRCRRTRN,11 = Paid normal CMG payment with penalty with outlier,,
PRCRRTRN,12 = Transfer paid on a per diem basis with penalty without,,
PRCRRTRN,outlier,,
PRCRRTRN,13 = Transfer paid on a per diem basis with penalty with outlier,,
PRCRRTRN,14 = Blended CMG payment -- 2/3 Federal PPS rate + 1/3,,
PRCRRTRN,provider specific rate -- with penalty without outlier,,
PRCRRTRN,15 = Blended CMG payment -- 2/3 Federal PPS rate + 1/3,,
PRCRRTRN,provider specific rate -- with penalty with outlier,,
PRCRRTRN,16 = Blended transfer payment -- 2/3 Federal PPS transfer rate +,,
PRCRRTRN,1/3 provider specific rate -- with penalty without outlier,,
PRCRRTRN,17 = Blended transfer payment -- 2/3 Federal PPS transfer rate +,,
PRCRRTRN,1/3 provider specific rate -- with penalty with outlier,,
PRCRRTRN,IRF Error return codes:,,
PRCRRTRN,50 = Provider specific rate not numeric,,
PRCRRTRN,51 = Provider record terminated,,
PRCRRTRN,52 = Invalid wage index,,
PRCRRTRN,53 = Waiver state - not calculated by PPS,,
PRCRRTRN,54 = CMG on claim not found in table,,
PRCRRTRN,55 = Discharge date < provider effective start date or discharge,,
PRCRRTRN,date < MSA effective start date for PPS,,
PRCRRTRN,56 = Invalid length of stay,,
PRCRRTRN,57 = Provider specific rate zero when blended payment,,
PRCRRTRN,requested,,
PRCRRTRN,58 = Total covered charges not numeric,,
PRCRRTRN,59 = Provider specific record not found,,
PRCRRTRN,60 = MSA wage index record not found,,
PRCRRTRN,61 = Lifetime reserve days not numeric or BILL-LTR-DAYS > 60,,
PRCRRTRN,62 = Invalid number of covered days,,
PRCRRTRN,65 = Operating cost-to-charge ratio not numeric,,
PRCRRTRN,67 = Cost outlier with LOS > covered days or cost outlier,,
PRCRRTRN,threshold calculation,,
PRCRRTRN,72 = Invalid blend indicator (not 3 or 4),,
PRCRRTRN,73 = Discharged before provider FY begin date,,
PRCRRTRN,74 = Provider FY begin date not in 2002,,
PRCRRTRN,*Long Term Care Hospital (LTCH) Pricer Return Codes*,,
PRCRRTRN,LTCH Payment return codes:,,
PRCRRTRN,00 = Normal DRG payment without outlier,,
PRCRRTRN,01 = Normal DRG payment with outlier,,
PRCRRTRN,02 = Short stay payment without outlier,,
PRCRRTRN,Claim Pricer Return Code Table,,
PRCRRTRN,,,
PRCRRTRN,03 = Short stay payment with outlier,,
PRCRRTRN,04 = Blend year 1 - 80% facility rate plus 20% normal DRG,,
PRCRRTRN,payment without outlier,,
PRCRRTRN,05 = Blend year 1 - 80% facility rate plus 20% normal DRG,,
PRCRRTRN,payment with outlier,,
PRCRRTRN,06 = Blend year 1 - 80% facility rate plus 20% short stay payment,,
PRCRRTRN,without outlier,,
PRCRRTRN,07 = Blend year 1 - 80% facility rate plus 20% short stay payment,,
PRCRRTRN,with outlier,,
PRCRRTRN,08 = Blend year 2 - 60% facility rate plus 40% normal DRG,,
PRCRRTRN,payment without outlier,,
PRCRRTRN,09 = Blend year 2 - 60% facility rate plus 40% normal DRG,,
PRCRRTRN,payment with outlier,,
PRCRRTRN,10 = Blend year 2 - 60% facility rate plus 40% short stay payment,,
PRCRRTRN,without outlier,,
PRCRRTRN,11 = Blend year 2 - 60% facility rate plus 40% short stay payment,,
PRCRRTRN,with outlier,,
PRCRRTRN,12 = Blend year 3 - 40% facility rate plus 60% normal DRG,,
PRCRRTRN,payment without outlier,,
PRCRRTRN,13 = Blend year 3 - 40% facility rate plus 60% normal DRG,,
PRCRRTRN,payment with outlier,,
PRCRRTRN,14 = Blend year 3 - 40% facility rate plus 60% short stay payment,,
PRCRRTRN,without outlier,,
PRCRRTRN,15 = Blend year 3 - 40% facility rate plus 60% short stay payment,,
PRCRRTRN,with outlier,,
PRCRRTRN,16 = Blend year 4 - 20% facility rate plus 80% normal DRG,,
PRCRRTRN,payment without outlier,,
PRCRRTRN,17 = Blend year 4 - 20% facility rate plus 80% normal DRG,,
PRCRRTRN,payment with outlier,,
PRCRRTRN,18 = Blend year 4 - 20% facility rate plus 80% short stay payment,,
PRCRRTRN,without outlier,,
PRCRRTRN,19 = Blend year 4 - 20% facility rate plus 80% short stay payment,,
PRCRRTRN,with outlier,,
PRCRRTRN,LTCH Error return codes:,,
PRCRRTRN,50 = Provider specific rate not numeric,,
PRCRRTRN,51 = Provider record terminated,,
PRCRRTRN,52 = Invalid wage index,,
PRCRRTRN,53 = Waiver state - not calculated by PPS,,
PRCRRTRN,54 = DRG on claim not found in table,,
PRCRRTRN,55 = Discharge date < provider effective start date or discharge,,
PRCRRTRN,date < MSA effective start date for PPS,,
PRCRRTRN,56 = Invalid length of stay,,
PRCRRTRN,57 = Provider specific rate zero when blended payment,,
PRCRRTRN,Claim Pricer Return Code Table,,
PRCRRTRN,,,
PRCRRTRN,requested,,
PRCRRTRN,58 = Total covered charges not numeric,,
PRCRRTRN,59 = Provider specific record not found,,
PRCRRTRN,60 = MSA wage index record not found,,
PRCRRTRN,61 = Lifetime reserve days not numeric or BILL-LTR-DAYS > 60,,
PRCRRTRN,62 = Invalid number of covered days,,
PRCRRTRN,65 = Operating cost-to-charge ratio not numeric,,
PRCRRTRN,67 = Cost outlier with LOS > covered days or cost outlier,,
PRCRRTRN,threshold calculation,,
PRCRRTRN,72 = Invalid blend indicator (not 1 thru 5),,
PRCRRTRN,73 = Discharged before provider FY begin date,,
PRCRRTRN,74 = Provider FY begin date not in 2002,,
PRCRRTRN,***End Stage Renal Disease (ESRD) Pricer Return Codes***,,
PRCRRTRN,ESRD Payment return codes:,,
PRCRRTRN,00 = ESRD PPS payment calculated,,
PRCRRTRN,01 = ESRD facility rate > zero,,
PRCRRTRN,ESRD Error return codes:,,
PRCRRTRN,50 = ESRD facility rate not numeric,,
PRCRRTRN,52 = Provider type not = '40' or '41',,
PRCRRTRN,53 = Special payment indicator not = '1' or blank,,
PRCRRTRN,54 = Date of birth not numeric or = zero,,
PRCRRTRN,55 = Patient weight not numeric or = zero,,
PRCRRTRN,56 = Patient height not numeric or = zero,,
PRCRRTRN,57 = Revenue center code not in range,,
PRCRRTRN,58 = Condition code not = '73' or '74' or blank,,
PRCRRTRN,60 = MSA wage adjusted rate record not found,,
PRCRRTRN,98 = Claim through date before 4/1/2005 or not numeric,,
,,,
RLT_COND,Claim Related Condition Table,,
RLT_COND,01 = Military service related - Medical condition incurred during,,
RLT_COND,military service.,,
RLT_COND,02 = Employment related - Patient alleged that the medical,,
RLT_COND,condition causing this episode of care was due to,,
RLT_COND,environment/events resulting from employment.,,
RLT_COND,03 = Patient covered by insurance not reflected here - Indicates,,
RLT_COND,that patient or patient representative has stated that coverage,,
RLT_COND,may exist beyond that reflected on this bill.,,
RLT_COND,04 = Information Only Bill - Health Maintenance Organization,,
RLT_COND,(HMO) enrollee - Medicare beneficiary is enrolled in an HMO. Eff,,
RLT_COND,"9/93, hospital must also expect to receive payment from HMO.",,
RLT_COND,Claim Related Condition Table,,
RLT_COND,05 = Lien has been filed - Provider has filed legal claim for,,
RLT_COND,recovery of funds potentially due a patient as a result of legal,,
RLT_COND,action initiated by or on behalf of the patient.,,
RLT_COND,06 = ESRD patient in 1st 30 months of entitlement covered by,,
RLT_COND,employer group health insurance - indicates Medicare may be,,
RLT_COND,"secondary insurer. Eff 3/1/96, ESRD patient in 1st 30 months of",,
RLT_COND,entitlement covered by employer group health insurance.,,
RLT_COND,07 = Treatment of nonterminal condition for hospice patient - The,,
RLT_COND,"patient is a hospice enrollee, but the provider is not treating a",,
RLT_COND,terminal condition and is requesting Medicare reimbursement.,,
RLT_COND,08 = Beneficiary would not provide information concerning other,,
RLT_COND,insurance coverage.,,
RLT_COND,09 = Neither patient nor spouse is employed - Code indicates that,,
RLT_COND,"in response to development questions, the patient and spouse",,
RLT_COND,have denied employment.,,
RLT_COND,10 = Patient and/or spouse is employed but no EGHP coverage,,
RLT_COND,exists or (eff 9/93) other employer sponsored/provided health,,
RLT_COND,insurance covering patient.,,
RLT_COND,11 = The disabled beneficiary and/or family member has no,,
RLT_COND,group coverage from a LGHP or (eff 9/93) other employer,,
RLT_COND,sponsored/provided health insurance covering patient.,,
RLT_COND,12 = Payer code - Reserved for internal use only by third party,,
RLT_COND,payers. CMS will assign as needed. Providers will not report,,
RLT_COND,them.,,
RLT_COND,13 = Payer code - Reserved for internal use only by third party,,
RLT_COND,payers. CMS will assign as needed. Providers will not report,,
RLT_COND,them.,,
RLT_COND,14 = Payer code - Reserved for internal use only by third party,,
RLT_COND,payers. CMS will assign as needed. Providers will not report,,
RLT_COND,them.,,
RLT_COND,15 = Payer code - reserved for internal use only by third party,,
RLT_COND,payers. CMS will assign as needed. Providers will not report,,
RLT_COND,"them. Prior to 3/07, clean claim (eff 10/92) OBSOLETE",,
RLT_COND,16 = Payer code - reserved for internal use only by third party,,
RLT_COND,payers. CMS will assign as needed. Providers will not report,,
RLT_COND,them. Prior to 3/07. SNF transition exemption - An exemption,,
